,patient ID,time,condition1,scan-in-condition1,condition2,condition3,ignore,brain
126,2304,199,3,1,2,2,-999,9897.16
127,2304,200,3,2,2,2,-999,9903.6
128,2304,201,3,3,2,2,-999,9909.97
129,2304,202,3,4,2,2,-999,9923.49
130,2304,203,3,5,2,2,-999,9933.19
131,2304,204,3,6,2,2,-999,9944.88
132,2304,205,3,7,2,2,-999,9958.5
133,2304,206,3,8,2,2,-999,9963.92
134,2304,207,3,9,2,2,-999,9960.83
135,2304,208,3,10,2,2,-999,9958.98
136,2304,209,3,11,2,2,-999,9962.42
137,2304,210,3,12,2,2,-999,9964.21
138,2304,211,3,13,2,2,-999,9963.31
139,2304,212,3,14,2,2,-999,9952.45
140,2304,213,3,15,2,2,-999,9938.0
141,2304,214,3,16,2,2,-999,9939.2
142,2304,215,3,17,2,2,-999,9946.78
143,2304,216,3,18,2,2,-999,9946.0
144,2304,217,3,1,5,2,-999,9954.43
145,2304,218,3,2,5,2,-999,9966.52
146,2304,219,3,3,5,2,-999,9973.96
147,2304,220,3,4,5,2,-999,9970.62
148,2304,221,3,5,5,2,-999,9959.59
149,2304,222,3,6,5,2,-999,9952.61
150,2304,223,3,7,5,2,-999,9940.57
151,2304,224,3,8,5,2,-999,9932.43
152,2304,225,3,9,5,2,-999,9930.43
153,2304,226,3,10,5,2,-999,9938.34
154,2304,227,3,11,5,2,-999,9943.92
155,2304,228,3,12,5,2,-999,9939.24
156,2304,229,3,13,5,2,-999,9937.55
157,2304,230,3,14,5,2,-999,9945.03
158,2304,231,3,15,5,2,-999,9947.74
159,2304,232,3,16,5,2,-999,9936.13
160,2304,233,3,17,5,2,-999,9918.1
161,2304,234,3,18,5,2,-999,9908.68
162,2304,235,3,1,2,2,-999,9900.68
163,2304,236,3,2,2,2,-999,9900.59
164,2304,237,3,3,2,2,-999,9915.53
165,2304,238,3,4,2,2,-999,9927.61
166,2304,239,3,5,2,2,-999,9937.83
167,2304,240,3,6,2,2,-999,9939.78
168,2304,241,3,7,2,2,-999,9941.81
169,2304,242,3,8,2,2,-999,9949.97
170,2304,243,3,9,2,2,-999,9953.99
171,2304,244,3,10,2,2,-999,9952.55
172,2304,245,3,11,2,2,-999,9954.62
173,2304,246,3,12,2,2,-999,9949.42
174,2304,247,3,13,2,2,-999,9942.96
175,2304,248,3,14,2,2,-999,9942.21
176,2304,249,3,15,2,2,-999,9937.83
177,2304,250,3,16,2,2,-999,9936.29
178,2304,251,3,17,2,2,-999,9935.19
179,2304,252,3,18,2,2,-999,9935.13
180,2304,253,3,1,5,2,-999,9934.73
181,2304,254,3,2,5,2,-999,9951.32
182,2304,255,3,3,5,2,-999,9964.89
183,2304,256,3,4,5,2,-999,9954.28
184,2304,257,3,5,5,2,-999,9939.91
185,2304,258,3,6,5,2,-999,9932.02
186,2304,259,3,7,5,2,-999,9928.5
187,2304,260,3,8,5,2,-999,9939.91
188,2304,261,3,9,5,2,-999,9949.03
189,2304,262,3,10,5,2,-999,9939.1
190,2304,263,3,11,5,2,-999,9936.19
191,2304,264,3,12,5,2,-999,9942.64
192,2304,265,3,13,5,2,-999,9944.09
193,2304,266,3,14,5,2,-999,9952.43
194,2304,267,3,15,5,2,-999,9956.05
195,2304,268,3,16,5,2,-999,9956.05
196,2304,269,3,17,5,2,-999,9956.05
197,2304,270,3,18,5,2,-999,9956.05
