,patient ID,time,condition1,scan-in-condition1,condition2,condition3,ignore,brain
18,3388,19,1,1,3,3,-999,9905.39
19,3388,20,1,2,3,3,-999,9903.46
20,3388,21,1,3,3,3,-999,9903.23
21,3388,22,1,4,3,3,-999,9909.04
22,3388,23,1,5,3,3,-999,9921.92
23,3388,24,1,6,3,3,-999,9932.89
24,3388,25,1,7,3,3,-999,9936.25
25,3388,26,1,8,3,3,-999,9934.87
26,3388,27,1,9,3,3,-999,9931.47
27,3388,28,1,10,3,3,-999,9922.78
28,3388,29,1,11,3,3,-999,9919.99
29,3388,30,1,12,3,3,-999,9914.01
30,3388,31,1,13,3,3,-999,9907.73
31,3388,32,1,14,3,3,-999,9895.04
32,3388,33,1,15,3,3,-999,9870.48
33,3388,34,1,16,3,3,-999,9854.35
34,3388,35,1,17,3,3,-999,9857.27
35,3388,36,1,18,3,3,-999,9855.65
36,3388,37,1,1,5,3,-999,9856.13
37,3388,38,1,2,5,3,-999,9862.77
38,3388,39,1,3,5,3,-999,9848.3
39,3388,40,1,4,5,3,-999,9854.87
40,3388,41,1,5,5,3,-999,9875.28
41,3388,42,1,6,5,3,-999,9873.78
42,3388,43,1,7,5,3,-999,9872.42
43,3388,44,1,8,5,3,-999,9882.7
44,3388,45,1,9,5,3,-999,9903.07
45,3388,46,1,10,5,3,-999,9881.89
46,3388,47,1,11,5,3,-999,9875.84
47,3388,48,1,12,5,3,-999,9897.39
48,3388,49,1,13,5,3,-999,9893.32
49,3388,50,1,14,5,3,-999,9891.75
50,3388,51,1,15,5,3,-999,9900.13
51,3388,52,1,16,5,3,-999,9908.28
52,3388,53,1,17,5,3,-999,9911.29
53,3388,54,1,18,5,3,-999,9919.1
54,3388,55,1,1,3,3,-999,9920.5
55,3388,56,1,2,3,3,-999,9925.74
56,3388,57,1,3,3,3,-999,9935.84
57,3388,58,1,4,3,3,-999,9945.93
58,3388,59,1,5,3,3,-999,9952.16
59,3388,60,1,6,3,3,-999,9946.86
60,3388,61,1,7,3,3,-999,9938.61
61,3388,62,1,8,3,3,-999,9932.75
62,3388,63,1,9,3,3,-999,9925.2
63,3388,64,1,10,3,3,-999,9921.37
64,3388,65,1,11,3,3,-999,9920.09
65,3388,66,1,12,3,3,-999,9920.28
66,3388,67,1,13,3,3,-999,9928.66
67,3388,68,1,14,3,3,-999,9935.28
68,3388,69,1,15,3,3,-999,9938.8
69,3388,70,1,16,3,3,-999,9940.65
70,3388,71,1,17,3,3,-999,9934.73
71,3388,72,1,18,3,3,-999,9934.23
72,3388,73,1,1,5,3,-999,9938.45
73,3388,74,1,2,5,3,-999,9949.46
74,3388,75,1,3,5,3,-999,9959.51
75,3388,76,1,4,5,3,-999,9963.42
76,3388,77,1,5,5,3,-999,9960.88
77,3388,78,1,6,5,3,-999,9953.84
78,3388,79,1,7,5,3,-999,9941.42
79,3388,80,1,8,5,3,-999,9918.0
80,3388,81,1,9,5,3,-999,9886.65
81,3388,82,1,10,5,3,-999,9870.12
82,3388,83,1,11,5,3,-999,9866.74
83,3388,84,1,12,5,3,-999,9857.9
84,3388,85,1,13,5,3,-999,9848.68
85,3388,86,1,14,5,3,-999,9849.88
86,3388,87,1,15,5,3,-999,9859.16
87,3388,88,1,16,5,3,-999,9863.87
88,3388,89,1,17,5,3,-999,9870.18
89,3388,90,1,18,5,3,-999,9884.84
