,patient ID,time,condition1,scan-in-condition1,condition2,condition3,ignore,brain
18,3392,19,1,1,3,3,-999,9996.73
19,3392,20,1,2,3,3,-999,9988.18
20,3392,21,1,3,3,3,-999,9982.85
21,3392,22,1,4,3,3,-999,9977.68
22,3392,23,1,5,3,3,-999,9970.83
23,3392,24,1,6,3,3,-999,9970.57
24,3392,25,1,7,3,3,-999,9975.41
25,3392,26,1,8,3,3,-999,9976.8
26,3392,27,1,9,3,3,-999,9972.47
27,3392,28,1,10,3,3,-999,9965.97
28,3392,29,1,11,3,3,-999,9964.19
29,3392,30,1,12,3,3,-999,9968.44
30,3392,31,1,13,3,3,-999,9978.58
31,3392,32,1,14,3,3,-999,9985.03
32,3392,33,1,15,3,3,-999,9983.93
33,3392,34,1,16,3,3,-999,9983.62
34,3392,35,1,17,3,3,-999,9983.42
35,3392,36,1,18,3,3,-999,9987.73
36,3392,37,1,1,5,3,-999,9995.35
37,3392,38,1,2,5,3,-999,9998.37
38,3392,39,1,3,5,3,-999,10001.0
39,3392,40,1,4,5,3,-999,9998.94
40,3392,41,1,5,5,3,-999,9991.59
41,3392,42,1,6,5,3,-999,9984.99
42,3392,43,1,7,5,3,-999,9982.59
43,3392,44,1,8,5,3,-999,9984.93
44,3392,45,1,9,5,3,-999,9989.56
45,3392,46,1,10,5,3,-999,9993.0
46,3392,47,1,11,5,3,-999,9989.56
47,3392,48,1,12,5,3,-999,9977.4
48,3392,49,1,13,5,3,-999,9963.02
49,3392,50,1,14,5,3,-999,9960.04
50,3392,51,1,15,5,3,-999,9962.62
51,3392,52,1,16,5,3,-999,9964.6
52,3392,53,1,17,5,3,-999,9967.89
53,3392,54,1,18,5,3,-999,9974.84
54,3392,55,1,1,3,3,-999,9980.52
55,3392,56,1,2,3,3,-999,9985.17
56,3392,57,1,3,3,3,-999,9991.82
57,3392,58,1,4,3,3,-999,9999.44
58,3392,59,1,5,3,3,-999,10005.0
59,3392,60,1,6,3,3,-999,10003.1
60,3392,61,1,7,3,3,-999,9998.51
61,3392,62,1,8,3,3,-999,9994.54
62,3392,63,1,9,3,3,-999,9989.17
63,3392,64,1,10,3,3,-999,9985.83
64,3392,65,1,11,3,3,-999,9985.25
65,3392,66,1,12,3,3,-999,9980.58
66,3392,67,1,13,3,3,-999,9975.67
67,3392,68,1,14,3,3,-999,9971.84
68,3392,69,1,15,3,3,-999,9967.11
69,3392,70,1,16,3,3,-999,9965.34
70,3392,71,1,17,3,3,-999,9965.45
71,3392,72,1,18,3,3,-999,9970.6
72,3392,73,1,1,5,3,-999,9974.83
73,3392,74,1,2,5,3,-999,9976.39
74,3392,75,1,3,5,3,-999,9978.44
75,3392,76,1,4,5,3,-999,9980.78
76,3392,77,1,5,5,3,-999,9981.03
77,3392,78,1,6,5,3,-999,9978.98
78,3392,79,1,7,5,3,-999,9977.12
79,3392,80,1,8,5,3,-999,9974.92
80,3392,81,1,9,5,3,-999,9976.69
81,3392,82,1,10,5,3,-999,9978.55
82,3392,83,1,11,5,3,-999,9980.16
83,3392,84,1,12,5,3,-999,9976.44
84,3392,85,1,13,5,3,-999,9971.49
85,3392,86,1,14,5,3,-999,9969.29
86,3392,87,1,15,5,3,-999,9977.16
87,3392,88,1,16,5,3,-999,9984.24
88,3392,89,1,17,5,3,-999,9990.96
89,3392,90,1,18,5,3,-999,10004.1
