,patient ID,time,condition1,scan-in-condition1,condition2,condition3,ignore,brain
18,2548,19,1,1,3,3,-999,9893.21
19,2548,20,1,2,3,3,-999,9892.49
20,2548,21,1,3,3,3,-999,9892.59
21,2548,22,1,4,3,3,-999,9895.6
22,2548,23,1,5,3,3,-999,9898.03
23,2548,24,1,6,3,3,-999,9891.53
24,2548,25,1,7,3,3,-999,9882.51
25,2548,26,1,8,3,3,-999,9879.25
26,2548,27,1,9,3,3,-999,9878.05
27,2548,28,1,10,3,3,-999,9873.31
28,2548,29,1,11,3,3,-999,9871.22
29,2548,30,1,12,3,3,-999,9882.13
30,2548,31,1,13,3,3,-999,9900.22
31,2548,32,1,14,3,3,-999,9910.2
32,2548,33,1,15,3,3,-999,9906.74
33,2548,34,1,16,3,3,-999,9903.92
34,2548,35,1,17,3,3,-999,9909.02
35,2548,36,1,18,3,3,-999,9918.83
36,2548,37,1,1,5,3,-999,9925.29
37,2548,38,1,2,5,3,-999,9929.18
38,2548,39,1,3,5,3,-999,9937.34
39,2548,40,1,4,5,3,-999,9940.16
40,2548,41,1,5,5,3,-999,9936.49
41,2548,42,1,6,5,3,-999,9931.55
42,2548,43,1,7,5,3,-999,9924.23
43,2548,44,1,8,5,3,-999,9926.98
44,2548,45,1,9,5,3,-999,9938.49
45,2548,46,1,10,5,3,-999,9937.67
46,2548,47,1,11,5,3,-999,9925.63
47,2548,48,1,12,5,3,-999,9915.6
48,2548,49,1,13,5,3,-999,9907.68
49,2548,50,1,14,5,3,-999,9900.6
50,2548,51,1,15,5,3,-999,9899.66
51,2548,52,1,16,5,3,-999,9905.36
52,2548,53,1,17,5,3,-999,9906.39
53,2548,54,1,18,5,3,-999,9899.03
54,2548,55,1,1,3,3,-999,9898.29
55,2548,56,1,2,3,3,-999,9905.94
56,2548,57,1,3,3,3,-999,9916.62
57,2548,58,1,4,3,3,-999,9926.15
58,2548,59,1,5,3,3,-999,9927.47
59,2548,60,1,6,3,3,-999,9920.89
60,2548,61,1,7,3,3,-999,9913.48
61,2548,62,1,8,3,3,-999,9909.27
62,2548,63,1,9,3,3,-999,9902.99
63,2548,64,1,10,3,3,-999,9899.2
64,2548,65,1,11,3,3,-999,9897.19
65,2548,66,1,12,3,3,-999,9900.86
66,2548,67,1,13,3,3,-999,9904.31
67,2548,68,1,14,3,3,-999,9905.57
68,2548,69,1,15,3,3,-999,9903.65
69,2548,70,1,16,3,3,-999,9903.05
70,2548,71,1,17,3,3,-999,9900.98
71,2548,72,1,18,3,3,-999,9899.83
72,2548,73,1,1,5,3,-999,9901.73
73,2548,74,1,2,5,3,-999,9897.97
74,2548,75,1,3,5,3,-999,9894.22
75,2548,76,1,4,5,3,-999,9897.54
76,2548,77,1,5,5,3,-999,9898.32
77,2548,78,1,6,5,3,-999,9893.14
78,2548,79,1,7,5,3,-999,9891.58
79,2548,80,1,8,5,3,-999,9897.71
80,2548,81,1,9,5,3,-999,9905.76
81,2548,82,1,10,5,3,-999,9914.09
82,2548,83,1,11,5,3,-999,9912.6
83,2548,84,1,12,5,3,-999,9913.96
84,2548,85,1,13,5,3,-999,9924.38
85,2548,86,1,14,5,3,-999,9918.26
86,2548,87,1,15,5,3,-999,9907.39
87,2548,88,1,16,5,3,-999,9902.3
88,2548,89,1,17,5,3,-999,9906.51
89,2548,90,1,18,5,3,-999,9909.4
