,patient ID,time,condition1,scan-in-condition1,condition2,condition3,ignore,brain
18,2340,19,1,1,3,3,-999,9435.56
19,2340,20,1,2,3,3,-999,9316.27
20,2340,21,1,3,3,3,-999,9269.75
21,2340,22,1,4,3,3,-999,9365.07
22,2340,23,1,5,3,3,-999,9453.52
23,2340,24,1,6,3,3,-999,9478.48
24,2340,25,1,7,3,3,-999,9453.42
25,2340,26,1,8,3,3,-999,9339.99
26,2340,27,1,9,3,3,-999,9311.39
27,2340,28,1,10,3,3,-999,9438.76
28,2340,29,1,11,3,3,-999,9491.15
29,2340,30,1,12,3,3,-999,9480.74
30,2340,31,1,13,3,3,-999,9463.09
31,2340,32,1,14,3,3,-999,9450.85
32,2340,33,1,15,3,3,-999,9439.03
33,2340,34,1,16,3,3,-999,9403.1
34,2340,35,1,17,3,3,-999,9393.42
35,2340,36,1,18,3,3,-999,9475.23
36,2340,37,1,1,5,3,-999,9515.04
37,2340,38,1,2,5,3,-999,9489.12
38,2340,39,1,3,5,3,-999,9414.53
39,2340,40,1,4,5,3,-999,9410.29
40,2340,41,1,5,5,3,-999,9530.17
41,2340,42,1,6,5,3,-999,9611.71
42,2340,43,1,7,5,3,-999,9610.05
43,2340,44,1,8,5,3,-999,9592.21
44,2340,45,1,9,5,3,-999,9594.77
45,2340,46,1,10,5,3,-999,9600.2
46,2340,47,1,11,5,3,-999,9605.91
47,2340,48,1,12,5,3,-999,9584.8
48,2340,49,1,13,5,3,-999,9503.23
49,2340,50,1,14,5,3,-999,9450.5
50,2340,51,1,15,5,3,-999,9568.78
51,2340,52,1,16,5,3,-999,9612.57
52,2340,53,1,17,5,3,-999,9492.18
53,2340,54,1,18,5,3,-999,9330.52
54,2340,55,1,1,3,3,-999,9261.66
55,2340,56,1,2,3,3,-999,9362.44
56,2340,57,1,3,3,3,-999,9423.44
57,2340,58,1,4,3,3,-999,9341.73
58,2340,59,1,5,3,3,-999,9285.64
59,2340,60,1,6,3,3,-999,9330.26
60,2340,61,1,7,3,3,-999,9462.96
61,2340,62,1,8,3,3,-999,9548.15
62,2340,63,1,9,3,3,-999,9544.5
63,2340,64,1,10,3,3,-999,9549.49
64,2340,65,1,11,3,3,-999,9552.98
65,2340,66,1,12,3,3,-999,9551.71
66,2340,67,1,13,3,3,-999,9548.65
67,2340,68,1,14,3,3,-999,9512.19
68,2340,69,1,15,3,3,-999,9492.82
69,2340,70,1,16,3,3,-999,9504.61
70,2340,71,1,17,3,3,-999,9503.0
71,2340,72,1,18,3,3,-999,9492.58
72,2340,73,1,1,5,3,-999,9486.01
73,2340,74,1,2,5,3,-999,9495.7
74,2340,75,1,3,5,3,-999,9491.41
75,2340,76,1,4,5,3,-999,9475.73
76,2340,77,1,5,5,3,-999,9471.36
77,2340,78,1,6,5,3,-999,9507.82
78,2340,79,1,7,5,3,-999,9528.36
79,2340,80,1,8,5,3,-999,9531.04
80,2340,81,1,9,5,3,-999,9518.03
81,2340,82,1,10,5,3,-999,9492.24
82,2340,83,1,11,5,3,-999,9432.3
83,2340,84,1,12,5,3,-999,9451.46
84,2340,85,1,13,5,3,-999,9506.19
85,2340,86,1,14,5,3,-999,9499.08
86,2340,87,1,15,5,3,-999,9387.68
87,2340,88,1,16,5,3,-999,9321.69
88,2340,89,1,17,5,3,-999,9403.38
89,2340,90,1,18,5,3,-999,9499.69
