,patient ID,time,condition1,scan-in-condition1,condition2,condition3,ignore,brain
18,3343,19,1,1,3,3,-999,9880.05
19,3343,20,1,2,3,3,-999,9884.35
20,3343,21,1,3,3,3,-999,9902.43
21,3343,22,1,4,3,3,-999,9926.65
22,3343,23,1,5,3,3,-999,9931.59
23,3343,24,1,6,3,3,-999,9920.13
24,3343,25,1,7,3,3,-999,9912.56
25,3343,26,1,8,3,3,-999,9911.56
26,3343,27,1,9,3,3,-999,9914.24
27,3343,28,1,10,3,3,-999,9909.86
28,3343,29,1,11,3,3,-999,9894.1
29,3343,30,1,12,3,3,-999,9880.33
30,3343,31,1,13,3,3,-999,9880.17
31,3343,32,1,14,3,3,-999,9887.27
32,3343,33,1,15,3,3,-999,9893.74
33,3343,34,1,16,3,3,-999,9900.68
34,3343,35,1,17,3,3,-999,9908.27
35,3343,36,1,18,3,3,-999,9913.1
36,3343,37,1,1,5,3,-999,9917.27
37,3343,38,1,2,5,3,-999,9915.28
38,3343,39,1,3,5,3,-999,9899.9
39,3343,40,1,4,5,3,-999,9876.4
40,3343,41,1,5,5,3,-999,9861.89
41,3343,42,1,6,5,3,-999,9861.34
42,3343,43,1,7,5,3,-999,9860.05
43,3343,44,1,8,5,3,-999,9860.47
44,3343,45,1,9,5,3,-999,9869.73
45,3343,46,1,10,5,3,-999,9887.68
46,3343,47,1,11,5,3,-999,9902.79
47,3343,48,1,12,5,3,-999,9902.04
48,3343,49,1,13,5,3,-999,9899.87
49,3343,50,1,14,5,3,-999,9905.75
50,3343,51,1,15,5,3,-999,9909.62
51,3343,52,1,16,5,3,-999,9906.42
52,3343,53,1,17,5,3,-999,9899.22
53,3343,54,1,18,5,3,-999,9889.63
54,3343,55,1,1,3,3,-999,9884.96
55,3343,56,1,2,3,3,-999,9892.93
56,3343,57,1,3,3,3,-999,9912.6
57,3343,58,1,4,3,3,-999,9934.25
58,3343,59,1,5,3,3,-999,9943.69
59,3343,60,1,6,3,3,-999,9931.67
60,3343,61,1,7,3,3,-999,9914.39
61,3343,62,1,8,3,3,-999,9910.63
62,3343,63,1,9,3,3,-999,9921.77
63,3343,64,1,10,3,3,-999,9929.06
64,3343,65,1,11,3,3,-999,9922.89
65,3343,66,1,12,3,3,-999,9907.96
66,3343,67,1,13,3,3,-999,9898.19
67,3343,68,1,14,3,3,-999,9901.57
68,3343,69,1,15,3,3,-999,9910.09
69,3343,70,1,16,3,3,-999,9918.32
70,3343,71,1,17,3,3,-999,9923.72
71,3343,72,1,18,3,3,-999,9922.8
72,3343,73,1,1,5,3,-999,9912.14
73,3343,74,1,2,5,3,-999,9894.99
74,3343,75,1,3,5,3,-999,9887.74
75,3343,76,1,4,5,3,-999,9897.32
76,3343,77,1,5,5,3,-999,9913.48
77,3343,78,1,6,5,3,-999,9920.03
78,3343,79,1,7,5,3,-999,9904.94
79,3343,80,1,8,5,3,-999,9877.41
80,3343,81,1,9,5,3,-999,9853.64
81,3343,82,1,10,5,3,-999,9849.13
82,3343,83,1,11,5,3,-999,9862.7
83,3343,84,1,12,5,3,-999,9875.88
84,3343,85,1,13,5,3,-999,9877.45
85,3343,86,1,14,5,3,-999,9881.71
86,3343,87,1,15,5,3,-999,9896.62
87,3343,88,1,16,5,3,-999,9914.87
88,3343,89,1,17,5,3,-999,9923.46
89,3343,90,1,18,5,3,-999,9928.98
